X1,X2,X3,X4,Y
3.745401188473625,0.628583713734685,3.2101582307714387,0.7752258175291155,26.470815475348708
9.50714306409916,12.728208225275608,0.42069982497524416,7.97031947352222,21.1743705269262
7.319939418114051,6.287119621526534,0.8081435704730688,8.109526824151597,26.031263112783698
5.986584841970366,10.171413823294056,4.492770942635397,9.561448522473098,28.267703649670803
1.5601864044243652,18.15132947852186,3.0321452982979498,10.891370005839923,5.576735241377353
1.5599452033620265,4.985844582977499,0.04598525808314824,14.63778119193802,14.504744127896558
0.5808361216819946,8.207658460712594,0.5073577143301605,7.74450522451793,4.514569403940137
8.661761457749352,15.111022770860973,3.317508845540279,4.84434709411869,23.539494582129826
6.011150117432088,4.575963309832449,0.025307919231093434,11.927792921530555,22.51843605023206
7.080725777960454,1.5395981965758598,0.8040402570874933,4.062483768931113,30.701178946788396
0.20584494295802447,5.795029058275361,2.7436689468329307,6.584571310584542,10.047206613431651
9.699098521619943,3.2244257450800884,3.459475988463466,1.1768457201339895,34.26996272587588
8.324426408004218,18.59395304685146,3.259806297513003,0.38026115123186266,15.898171924313425
2.1233911067827616,16.16240759128834,1.121346547302799,14.439726220168875,7.412734663380267
1.8182496720710062,12.66807513020847,3.560896106737679,12.539701807683088,16.30662342439117
1.8340450985343382,17.429211803754356,1.1862454374840004,10.43961309140547,1.8371763859355583
3.0424224295953772,16.07344153798229,1.6269984907963386,6.134294166214048,3.08186348807612
5.247564316322379,3.7314011777207168,3.732457025590121,2.5994148010626867,25.123623552189937
4.319450186421157,17.851179969799556,3.2481644952360735,2.3465556400662906,6.150556616442131
2.9122914019804194,10.786844838313014,4.24611705247089,3.75364347246893,13.723457211339023
6.118528947223795,16.14880310328125,3.2880644615017167,8.238399970591807,19.322911471936084
1.3949386065204183,17.921825998469863,2.841543016677358,10.718938840500934,3.7868206775657534
2.9214464853521815,6.3600694994372775,0.4683738391404624,9.90296065076597,12.34802845850486
3.663618432936917,2.201038490553535,1.8385790152971677,4.199008454189142,19.74997201961488
4.56069984217036,4.558703250838834,1.3260118384086272,14.322979209947912,27.19358749615476
7.851759613930136,8.542155772525126,1.2199482168954179,11.068453750436527,25.765970653222716
1.9967378215835974,16.36029531844986,4.865052773762228,8.31531078767101,9.96245633210979
5.142344384136116,17.214611665126867,1.965488623333802,9.175811193515283,10.92281620998551
5.924145688620425,0.13904261062381407,4.460232775885567,6.2940009364168485,38.549345307810114
0.46450412719997725,10.214946051551316,3.1556931299863145,3.715964842517362,5.32928996936894
6.075448519014383,8.34822006297558,3.974056517708242,5.339590179768924,25.42252230766848
1.7052412368729153,4.442156209414605,2.5131854655259604,11.367691656965537,21.030325237750347
0.6505159298527952,2.397307346673656,2.8845194231317954,0.21590232944633803,9.679632458581409
9.488855372533333,6.752303428072559,2.4625884690943196,1.7410896076037434,26.585083862259108
9.656320330745594,18.858194078250385,0.9762149389902225,0.6900396303262912,8.554756011690353
8.08397348116461,6.464058640415105,3.6122605763075266,0.610932034784552,28.351696387739928
3.0461376917337066,10.375812434867322,1.403861812204279,12.831908760165108,15.263296883434412
0.9767211400638387,14.060379177903556,0.1215798321572692,10.554867890700356,2.3286940796065276
6.842330265121569,7.27259204758588,3.227361479535839,7.112607436309878,30.466204839760326
4.4015249373960135,19.435641654419214,0.8855533970352447,1.467512409765022,-3.8081645828221276
1.2203823484477883,19.248945898842223,4.702292921764571,7.374238126752485,4.920457643399129
4.951769101112702,5.035645916507283,4.769642885012937,7.102076561708485,29.322178828103
0.34388521115218396,9.94497011784771,4.574321951102243,2.5980280486502276,9.690110906705339
9.093204020787821,6.017566196335393,1.8507935012772219,6.507774738569595,30.69321363321415
2.587799816000169,5.696809887549352,0.07728308264433714,5.977571015960602,10.292670856318873
6.62522284353982,0.7377389470906559,4.641592812938627,9.237751470783246,40.3382881006786
3.1171107608941098,12.191286679597937,2.1409207415865716,9.526404763014657,13.245811950371536
5.200680211778108,10.05358046457723,4.833274095218348,0.6795601465806678,24.04635220087733
5.4671027934327965,1.029575024999787,4.818099885446264,5.619189219397068,36.16439768852498
1.8485445552552704,5.572929284732229,4.265047277336801,9.387898735713545,24.042730511238624
9.695846277645586,18.165317719333075,1.4722444603479286,7.547043878701316,19.275890898341338
7.7513282336111455,4.791237813339448,1.9254886430096263,12.847347617824834,33.8807382875376
9.394989415641891,2.897897441824462,4.255683357584284,9.880404474284175,46.1295552247164
8.948273504276488,9.78905520555126,1.5846100257813882,2.4440164062214453,22.358045517914615
5.978999788110851,19.713009082212015,0.8474637334304624,1.0585312110064478,-0.1235430621830787
9.218742350231167,4.841105430230009,2.784006312291751,9.636289173094735,36.75256006694202
0.884925020519195,13.442710948117572,4.680773870803905,0.3976696581243272,5.4905371009859625
1.959828624191452,15.23239230657435,3.480148983374865,8.78663371910195,10.086451300486466
0.45227288910538066,4.752750879847993,2.8503058504468246,14.103453621374364,23.163348830975906
3.2533033076326436,14.564326972237192,0.4858824688538427,8.632112668138184,5.937945095639468
3.8867728968948203,7.355662654385064,3.075036133495849,5.822548893097829,24.079649486963895
2.713490317738959,12.646116611871589,4.950269250521316,9.649323276635297,17.643957107197576
8.287375091519294,12.670594215217895,0.7004200761826201,6.873793357372749,19.85866085842418
3.567533266935893,10.71549368149517,2.591648261818684,8.184251839739025,15.749271018269503
2.8093450968738076,1.805795401088166,4.386865359639777,14.121972131647878,38.694187911551694
5.426960831582485,16.70604991178476,3.703843088771022,5.791539567011614,12.648306534026556
1.4092422497476265,6.415601299434717,3.48507870497634,14.417858457358713,21.134463261501846
8.021969807540398,3.7303702079970846,3.5124204199355464,13.580259629340956,40.78116394164585
0.7455064367977082,0.8155028310952783,1.7974557560987758,2.9368670218394466,9.379232131828207
9.868869366005173,11.817858863764837,1.4679592213224668,1.0404195131274818,19.675446009602993
7.722447692966574,13.55128723684565,4.046805777392568,1.5116700206613998,19.876062573801082
1.987156815341724,0.33175657855712304,4.050566973395904,0.2733273847732459,22.240934545044485
0.05522117123602399,10.24186116598562,4.335361592900519,1.4166444113389258,7.670731788234331
8.154614284548341,4.529915503958759,4.566202762782357,10.245101601245352,45.597668354395466
7.068573438476172,12.903455808188998,2.556711994304689,1.067829726903435,17.61253406717255
7.2900716804098735,3.487328580099829,2.507581473435998,4.78463445440642,29.237029577413217
7.712703466859457,13.81875476204932,3.9914758948338758,12.673129664541818,28.01535502612783
0.7404465173409036,7.734706926010748,3.2498196538888258,0.349079036037388,8.58202851564876
3.5846572854427263,18.73459977473469,3.509834386288517,12.217027238834037,9.142782019816686
1.1586905952512971,2.750418882919865,3.978963347180505,4.227821621600999,23.578288699155426
8.631034258755935,6.82132702100517,4.450026709087831,1.7724724143248438,35.51893152184958
6.232981268275579,2.2694704248117814,1.689975784257679,10.451057480462259,30.35151069384825
3.308980248526492,18.493872365571256,1.87791476319972,9.43414270169826,0.8345931754067335
0.6355835028602363,17.54678706761962,0.469909699204345,13.162080202905795,0.1799522842755481
3.109823217156622,5.158832554303112,2.89140070498087,11.026065657058286,23.849933927811822
3.2518332202674705,13.19968092068358,0.17971136898371043,12.052213955772729,9.94650384136462
7.29606178338064,16.344444004024318,2.3279900906623006,4.2305185885695975,10.806351478876264
6.3755747135521315,11.104016231989247,2.713223173537883,2.6615931566958424,16.684311305556008
8.872127425763265,10.59301156712013,1.432706260641422,11.259221274612875,27.784687884914945
4.722149251619493,4.837045818009034,2.9541663028450538,12.10252108900896,29.639395114709703
1.195942459383017,1.8620553561179842,0.15250124969524714,14.8575771300101,17.198824231251297
7.13244787222995,17.944315159066534,0.18674094374607209,6.189265153671397,8.055276308565363
7.607850486168974,18.008361143266608,4.113002803298292,5.5802712868917475,17.077577424145588
5.612771975694963,12.66202914546536,1.8009532070563146,11.646194411129953,18.272551144709293
7.70967179954561,6.780595820974014,0.6353025632594239,5.112053103795268,22.373605949933495
4.937955963643907,6.984191492253218,2.611216300274022,13.96135988405347,28.99547459458825
5.227328293819941,14.519113577404788,3.849967765493054,12.876191277645177,23.91947051643719
4.275410183585496,17.942205199051543,1.0791051374842158,6.4349104106252755,0.29383877737901765
0.2541912674409519,17.741728485302346,3.114452379095001,11.263066016872461,-0.36901440444870826
1.0789142699330445,15.597510917152476,0.42673732496884,11.318143111270235,1.8703526819693654
